TimeStamp,ECG,PPG,HR
13:20:29,1801,-17339,-2592
13:20:29,1801,-17339,-2592
13:20:29,1801,-17339,-2592
13:20:29,1801,-17339,-2592
13:20:29,1792,-17330,-2566
13:20:29,1792,-17330,-2566
13:20:29,1792,-17330,-2566
13:20:29,1792,-17330,-2566
13:20:29,1721,-17325,-2542
13:20:29,1721,-17325,-2542
13:20:29,1721,-17325,-2542
13:20:29,1721,-17325,-2542
13:20:29,1657,-17309,-2520
13:20:29,1657,-17309,-2520
13:20:29,1657,-17309,-2520
13:20:29,1657,-17309,-2520
13:20:29,1613,-17295,-2478
13:20:29,1613,-17295,-2478
13:20:29,1613,-17295,-2478
13:20:29,1613,-17295,-2478
13:20:29,1728,-17283,-2430
13:20:29,1728,-17283,-2430
13:20:29,1728,-17283,-2430
13:20:29,1728,-17283,-2430
13:20:29,1603,-17257,-2397
13:20:29,1603,-17257,-2397
13:20:29,1603,-17257,-2397
13:20:29,1603,-17257,-2397
13:20:29,1783,-17248,-2389
13:20:29,1783,-17248,-2389
13:20:29,1783,-17248,-2389
13:20:29,1783,-17248,-2389
13:20:29,1572,-17271,-2459
13:20:29,1572,-17271,-2459
13:20:29,1572,-17271,-2459
13:20:29,1572,-17271,-2459
13:20:29,1654,-17415,-2775
13:20:29,1654,-17415,-2775
13:20:29,1654,-17415,-2775
13:20:29,1654,-17415,-2775
13:20:29,1476,-17564,-3151
13:20:29,1476,-17564,-3151
13:20:29,1476,-17564,-3151
13:20:29,1476,-17564,-3151
13:20:29,1542,-17644,-3328
13:20:29,1542,-17644,-3328
13:20:29,1542,-17644,-3328
13:20:29,1542,-17644,-3328
13:20:29,1566,-17674,-3410
13:20:29,1566,-17674,-3410
13:20:29,1566,-17674,-3410
13:20:29,1566,-17674,-3410
13:20:29,1620,-17653,-3376
13:20:29,1620,-17653,-3376
13:20:29,1620,-17653,-3376
13:20:29,1620,-17653,-3376
13:20:29,1527,-17633,-3340
13:20:29,1527,-17633,-3340
13:20:29,1527,-17633,-3340
13:20:29,1527,-17633,-3340
13:20:29,1526,-17615,-3263
13:20:29,1526,-17615,-3263
13:20:29,1526,-17615,-3263
13:20:29,1526,-17615,-3263
13:20:29,1390,-17584,-3222
13:20:29,1390,-17584,-3222
13:20:29,1390,-17584,-3222
13:20:29,1390,-17584,-3222
13:20:29,1415,-17582,-3199
13:20:29,1415,-17582,-3199
13:20:29,1415,-17582,-3199
13:20:29,1415,-17582,-3199
13:20:29,1320,-17583,-3216
13:20:29,1320,-17583,-3216
13:20:29,1320,-17583,-3216
13:20:29,1320,-17583,-3216
13:20:29,1226,-17587,-3224
13:20:29,1226,-17587,-3224
13:20:29,1226,-17587,-3224
13:20:29,1226,-17587,-3224
13:20:29,1255,-17577,-3219
13:20:29,1255,-17577,-3219
13:20:29,1255,-17577,-3219
13:20:29,1255,-17577,-3219
13:20:29,1389,-17551,-3166
13:20:29,1389,-17551,-3166
13:20:29,1389,-17551,-3166
13:20:29,1389,-17551,-3166
13:20:29,1183,-17547,-3132
13:20:29,1183,-17547,-3132
13:20:29,1183,-17547,-3132
13:20:29,1183,-17547,-3132
13:20:29,1077,-17554,-3140
13:20:29,1077,-17554,-3140
13:20:29,1077,-17554,-3140
13:20:29,1077,-17554,-3140
13:20:29,1073,-17560,-3162
13:20:29,1073,-17560,-3162
13:20:29,1073,-17560,-3162
13:20:29,1073,-17560,-3162
13:20:29,1009,-17559,-3165
13:20:29,1009,-17559,-3165
13:20:29,1009,-17559,-3165
13:20:29,1009,-17559,-3165
13:20:29,953,-17568,-3178
13:20:29,953,-17568,-3178
13:20:29,953,-17568,-3178
13:20:29,953,-17568,-3178
13:20:29,895,-17566,-3150
13:20:29,895,-17566,-3150
13:20:29,895,-17566,-3150
13:20:29,895,-17566,-3150
13:20:29,853,-17544,-3119
13:20:29,853,-17544,-3119
13:20:29,853,-17544,-3119
13:20:29,853,-17544,-3119
13:20:29,740,-17529,-3049
13:20:29,740,-17529,-3049
13:20:29,740,-17529,-3049
13:20:29,740,-17529,-3049
13:20:29,797,-17500,-2979
13:20:29,797,-17500,-2979
13:20:29,797,-17500,-2979
13:20:29,797,-17500,-2979
13:20:29,857,-17469,-2903
13:20:29,857,-17469,-2903
13:20:29,857,-17469,-2903
13:20:29,857,-17469,-2903
13:20:29,711,-17451,-2824
13:20:29,711,-17451,-2824
13:20:29,711,-17451,-2824
13:20:29,711,-17451,-2824
13:20:29,557,-17440,-2782
13:20:29,557,-17440,-2782
13:20:29,557,-17440,-2782
13:20:29,557,-17440,-2782
13:20:29,523,-17416,-2755
13:20:29,523,-17416,-2755
13:20:29,523,-17416,-2755
13:20:29,523,-17416,-2755
13:20:29,480,-17404,-2722
13:20:29,480,-17404,-2722
13:20:29,480,-17404,-2722
13:20:29,480,-17404,-2722
13:20:29,399,-17401,-2695
13:20:29,399,-17401,-2695
13:20:29,399,-17401,-2695
13:20:29,399,-17401,-2695
13:20:29,367,-17396,-2669
13:20:29,367,-17396,-2669
13:20:29,367,-17396,-2669
13:20:29,367,-17396,-2669
13:20:29,379,-17388,-2650
13:20:29,379,-17388,-2650
13:20:29,379,-17388,-2650
13:20:29,379,-17388,-2650
13:20:29,253,-17374,-2632
13:20:29,253,-17374,-2632
13:20:29,253,-17374,-2632
13:20:29,253,-17374,-2632
13:20:29,206,-17371,-2607
13:20:29,206,-17371,-2607
13:20:29,206,-17371,-2607
13:20:29,206,-17371,-2607
13:20:29,116,-17367,-2591
13:20:29,116,-17367,-2591
13:20:29,116,-17367,-2591
13:20:29,116,-17367,-2591
13:20:29,38,-17359,-2588
13:20:29,38,-17359,-2588
13:20:29,38,-17359,-2588
13:20:29,38,-17359,-2588
13:20:29,1,-17354,-2578
13:20:29,1,-17354,-2578
13:20:29,1,-17354,-2578
13:20:29,1,-17354,-2578
13:20:29,-67,-17354,-2554
13:20:30,-67,-17354,-2554
13:20:30,-67,-17354,-2554
13:20:30,-67,-17354,-2554
13:20:30,-125,-17339,-2544
13:20:30,-125,-17339,-2544
13:20:30,-125,-17339,-2544
13:20:30,-125,-17339,-2544
13:20:30,-80,-17326,-2525
13:20:30,-80,-17326,-2525
13:20:30,-80,-17326,-2525
13:20:30,-80,-17326,-2525
13:20:30,-227,-17312,-2470
13:20:30,-227,-17312,-2470
13:20:30,-227,-17312,-2470
13:20:30,-227,-17312,-2470
13:20:30,-260,-17301,-2442
13:20:30,-260,-17301,-2442
13:20:30,-260,-17301,-2442
13:20:30,-260,-17301,-2442
13:20:30,-419,-17289,-2418
13:20:30,-419,-17289,-2418
13:20:30,-419,-17289,-2418
13:20:30,-419,-17289,-2418
13:20:30,-434,-17265,-2389
13:20:30,-434,-17265,-2389
13:20:30,-434,-17265,-2389
13:20:30,-434,-17265,-2389
13:20:30,-473,-17252,-2348
13:20:30,-473,-17252,-2348
13:20:30,-473,-17252,-2348
13:20:30,-473,-17252,-2348
13:20:30,-558,-17248,-2322
13:20:30,-558,-17248,-2322
13:20:30,-558,-17248,-2322
13:20:30,-558,-17248,-2322
13:20:30,-576,-17242,-2318
13:20:30,-576,-17242,-2318
13:20:30,-576,-17242,-2318
13:20:30,-576,-17242,-2318
13:20:30,-556,-17330,-2504
13:20:30,-556,-17330,-2504
13:20:30,-556,-17330,-2504
13:20:30,-556,-17330,-2504
13:20:30,-615,-17521,-2931
13:20:30,-615,-17521,-2931
13:20:30,-615,-17521,-2931
13:20:30,-615,-17521,-2931
13:20:30,-701,-17619,-3190
13:20:30,-701,-17619,-3190
13:20:30,-701,-17619,-3190
13:20:30,-701,-17619,-3190
13:20:30,-795,-17662,-3288
13:20:30,-795,-17662,-3288
13:20:30,-795,-17662,-3288
13:20:30,-795,-17662,-3288
13:20:30,-810,-17657,-3280
13:20:30,-810,-17657,-3280
13:20:30,-810,-17657,-3280
13:20:30,-810,-17657,-3280
13:20:30,-811,-17626,-3231
13:20:30,-811,-17626,-3231
13:20:30,-811,-17626,-3231
13:20:30,-811,-17626,-3231
13:20:30,-895,-17584,-3121
13:20:30,-895,-17584,-3121
13:20:30,-895,-17584,-3121
13:20:30,-895,-17584,-3121
13:20:30,-855,-17537,-3004
13:20:30,-855,-17537,-3004
13:20:30,-855,-17537,-3004
13:20:30,-855,-17537,-3004
13:20:30,-1020,-17506,-2933
13:20:30,-1020,-17506,-2933
13:20:30,-1020,-17506,-2933
13:20:30,-1020,-17506,-2933
13:20:30,-928,-17496,-2916
13:20:30,-928,-17496,-2916
13:20:30,-928,-17496,-2916
13:20:30,-928,-17496,-2916
13:20:30,-968,-17508,-2904
13:20:30,-968,-17508,-2904
13:20:30,-968,-17508,-2904
13:20:30,-968,-17508,-2904
13:20:30,-1055,-17504,-2928
13:20:30,-1055,-17504,-2928
13:20:30,-1055,-17504,-2928
13:20:30,-1055,-17504,-2928
13:20:30,-1138,-17485,-2881
13:20:30,-1138,-17485,-2881
13:20:30,-1138,-17485,-2881
13:20:30,-1138,-17485,-2881
13:20:30,-1151,-17480,-2849
13:20:30,-1151,-17480,-2849
13:20:30,-1151,-17480,-2849
13:20:30,-1151,-17480,-2849
13:20:30,-1150,-17482,-2851
13:20:30,-1150,-17482,-2851
13:20:30,-1150,-17482,-2851
13:20:30,-1150,-17482,-2851
13:20:30,-1161,-17488,-2865
13:20:30,-1161,-17488,-2865
13:20:30,-1161,-17488,-2865
13:20:30,-1161,-17488,-2865
13:20:30,-1263,-17499,-2884
13:20:30,-1263,-17499,-2884
13:20:30,-1263,-17499,-2884
13:20:30,-1263,-17499,-2884
13:20:30,-1248,-17501,-2896
13:20:30,-1248,-17501,-2896
13:20:30,-1248,-17501,-2896
13:20:30,-1248,-17501,-2896
13:20:30,-1264,-17504,-2876
13:20:30,-1264,-17504,-2876
13:20:30,-1264,-17504,-2876
13:20:30,-1264,-17504,-2876
13:20:30,-1247,-17484,-2842
13:20:30,-1247,-17484,-2842
13:20:30,-1247,-17484,-2842
13:20:30,-1247,-17484,-2842
13:20:30,-1207,-17455,-2772
13:20:30,-1207,-17455,-2772
13:20:30,-1207,-17455,-2772
13:20:30,-1207,-17455,-2772
13:20:30,-1361,-17432,-2704
13:20:30,-1361,-17432,-2704
13:20:30,-1361,-17432,-2704
13:20:30,-1361,-17432,-2704
13:20:30,-1382,-17408,-2649
13:20:30,-1382,-17408,-2649
13:20:30,-1382,-17408,-2649
13:20:30,-1382,-17408,-2649
13:20:30,-1391,-17387,-2585
13:20:30,-1391,-17387,-2585
13:20:30,-1391,-17387,-2585
13:20:30,-1391,-17387,-2585
13:20:30,-1427,-17374,-2564
13:20:30,-1427,-17374,-2564
13:20:30,-1427,-17374,-2564
13:20:30,-1427,-17374,-2564
13:20:30,-1459,-17362,-2525
13:20:30,-1459,-17362,-2525
13:20:30,-1459,-17362,-2525
13:20:30,-1459,-17362,-2525
13:20:30,-1391,-17353,-2499
13:20:30,-1391,-17353,-2499
13:20:30,-1391,-17353,-2499
13:20:30,-1391,-17353,-2499
13:20:30,-1424,-17351,-2467
13:20:30,-1424,-17351,-2467
13:20:30,-1424,-17351,-2467
13:20:30,-1424,-17351,-2467
13:20:30,-1564,-17327,-2437
13:20:30,-1564,-17327,-2437
13:20:30,-1564,-17327,-2437
13:20:30,-1564,-17327,-2437
13:20:30,-1499,-17328,-2425
13:20:30,-1499,-17328,-2425
13:20:30,-1499,-17328,-2425
13:20:30,-1499,-17328,-2425
13:20:30,-1440,-17324,-2413
13:20:30,-1440,-17324,-2413
13:20:30,-1440,-17324,-2413
13:20:30,-1440,-17324,-2413
13:20:30,-1452,-17330,-2388
13:20:30,-1452,-17330,-2388
13:20:30,-1452,-17330,-2388
13:20:30,-1452,-17330,-2388
13:20:30,-1494,-17317,-2373
13:20:30,-1494,-17317,-2373
13:20:30,-1494,-17317,-2373
13:20:30,-1494,-17317,-2373
13:20:30,-1483,-17311,-2361
13:20:30,-1483,-17311,-2361
13:20:30,-1483,-17311,-2361
13:20:30,-1483,-17311,-2361
13:20:30,-1521,-17311,-2340
13:20:30,-1521,-17311,-2340
13:20:30,-1521,-17311,-2340
13:20:30,-1521,-17311,-2340
13:20:30,-1488,-17310,-2346
13:20:30,-1488,-17310,-2346
13:20:30,-1488,-17310,-2346
13:20:30,-1488,-17310,-2346
13:20:30,-1516,-17299,-2328
13:20:30,-1516,-17299,-2328
13:20:30,-1516,-17299,-2328
13:20:30,-1516,-17299,-2328
13:20:30,-1551,-17298,-2330
13:20:30,-1551,-17298,-2330
13:20:30,-1551,-17298,-2330
13:20:30,-1551,-17298,-2330
13:20:30,-1641,-17291,-2294
13:20:30,-1641,-17291,-2294
13:20:30,-1641,-17291,-2294
13:20:30,-1641,-17291,-2294
13:20:30,-1529,-17295,-2263
13:20:30,-1529,-17295,-2263
13:20:30,-1529,-17295,-2263
13:20:30,-1529,-17295,-2263
13:20:31,-1455,-17286,-2251
13:20:31,-1455,-17286,-2251
13:20:31,-1455,-17286,-2251
13:20:31,-1455,-17286,-2251
13:20:31,-1499,-17257,-2208
13:20:31,-1499,-17257,-2208
13:20:31,-1499,-17257,-2208
13:20:31,-1499,-17257,-2208
13:20:31,-1406,-17253,-2199
13:20:31,-1406,-17253,-2199
13:20:31,-1406,-17253,-2199
13:20:31,-1406,-17253,-2199
13:20:31,-1563,-17245,-2210
13:20:31,-1563,-17245,-2210
13:20:31,-1563,-17245,-2210
13:20:31,-1563,-17245,-2210
13:20:31,-1597,-17332,-2425
13:20:31,-1597,-17332,-2425
13:20:31,-1597,-17332,-2425
13:20:31,-1597,-17332,-2425
13:20:31,-1589,-17525,-2865
13:20:31,-1589,-17525,-2865
13:20:31,-1589,-17525,-2865
13:20:31,-1589,-17525,-2865
13:20:31,-1513,-17635,-3134
13:20:31,-1513,-17635,-3134
13:20:31,-1513,-17635,-3134
13:20:31,-1513,-17635,-3134
13:20:31,-1513,-17683,-3252
13:20:31,-1513,-17683,-3252
13:20:31,-1513,-17683,-3252
13:20:31,-1513,-17683,-3252
13:20:31,-1410,-17685,-3260
13:20:31,-1410,-17685,-3260
13:20:31,-1410,-17685,-3260
13:20:31,-1410,-17685,-3260
13:20:31,-1449,-17663,-3204
13:20:31,-1449,-17663,-3204
13:20:31,-1449,-17663,-3204
13:20:31,-1449,-17663,-3204
13:20:31,-1485,-17623,-3098
13:20:31,-1485,-17623,-3098
13:20:31,-1485,-17623,-3098
13:20:31,-1485,-17623,-3098
13:20:31,-1509,-17562,-2986
13:20:31,-1509,-17562,-2986
13:20:31,-1509,-17562,-2986
13:20:31,-1509,-17562,-2986
13:20:31,-1443,-17530,-2891
13:20:31,-1443,-17530,-2891
13:20:31,-1443,-17530,-2891
13:20:31,-1443,-17530,-2891
13:20:31,-1504,-17513,-2868
13:20:31,-1504,-17513,-2868
13:20:31,-1504,-17513,-2868
13:20:31,-1504,-17513,-2868
13:20:31,-1484,-17507,-2862
13:20:31,-1484,-17507,-2862
13:20:31,-1484,-17507,-2862
13:20:31,-1484,-17507,-2862
13:20:31,-1401,-17501,-2870
13:20:31,-1401,-17501,-2870
13:20:31,-1401,-17501,-2870
13:20:31,-1401,-17501,-2870
13:20:31,-1411,-17493,-2847
13:20:31,-1411,-17493,-2847
13:20:31,-1411,-17493,-2847
13:20:31,-1411,-17493,-2847
13:20:31,-1366,-17488,-2826
13:20:31,-1366,-17488,-2826
13:20:31,-1366,-17488,-2826
13:20:31,-1366,-17488,-2826
13:20:31,-1386,-17498,-2820
13:20:31,-1386,-17498,-2820
13:20:31,-1386,-17498,-2820
13:20:31,-1386,-17498,-2820
13:20:31,-1292,-17512,-2848
13:20:31,-1292,-17512,-2848
13:20:31,-1292,-17512,-2848
13:20:31,-1292,-17512,-2848
13:20:31,-1361,-17518,-2859
13:20:31,-1361,-17518,-2859
13:20:31,-1361,-17518,-2859
13:20:31,-1361,-17518,-2859
13:20:31,-1351,-17526,-2882
13:20:31,-1351,-17526,-2882
13:20:31,-1351,-17526,-2882
13:20:31,-1351,-17526,-2882
13:20:31,-1472,-17511,-2842
13:20:31,-1472,-17511,-2842
13:20:31,-1472,-17511,-2842
13:20:31,-1472,-17511,-2842
13:20:31,-1375,-17487,-2790
13:20:31,-1375,-17487,-2790
13:20:31,-1375,-17487,-2790
13:20:31,-1375,-17487,-2790
13:20:31,-1317,-17465,-2718
13:20:31,-1317,-17465,-2718
13:20:31,-1317,-17465,-2718
13:20:31,-1317,-17465,-2718
13:20:31,-1216,-17433,-2628
13:20:31,-1216,-17433,-2628
13:20:31,-1216,-17433,-2628
13:20:31,-1216,-17433,-2628
13:20:31,-1256,-17413,-2564
13:20:31,-1256,-17413,-2564
13:20:31,-1256,-17413,-2564
13:20:31,-1256,-17413,-2564
13:20:31,-1253,-17392,-2488
13:20:31,-1253,-17392,-2488
13:20:31,-1253,-17392,-2488
13:20:31,-1253,-17392,-2488
13:20:31,-1313,-17373,-2462
13:20:31,-1313,-17373,-2462
13:20:31,-1313,-17373,-2462
13:20:31,-1313,-17373,-2462
13:20:31,-1249,-17363,-2401
13:20:31,-1249,-17363,-2401
13:20:31,-1249,-17363,-2401
13:20:31,-1249,-17363,-2401
13:20:31,-1163,-17338,-2377
13:20:31,-1163,-17338,-2377
13:20:31,-1163,-17338,-2377
13:20:31,-1163,-17338,-2377
13:20:31,-1258,-17334,-2347
13:20:31,-1258,-17334,-2347
13:20:31,-1258,-17334,-2347
13:20:31,-1258,-17334,-2347
13:20:31,-1253,-17315,-2333
13:20:31,-1253,-17315,-2333
